a9696870-6c3e-4572-bf24-999ee89aa998,../../your_tts/audios/audio_10056.wav,READY,It was the pure language of the world.,0.0,0.0
e658f23b-f961-4dbb-bad6-8b5ce2f01a46,../../your_tts/audios/audio_10058.wav,READY,And that's where the power of love comes in.,0.0,0.0
9d817370-e0da-444a-ba0d-55f7c518aa48,../../your_tts/audios/audio_1.wav,READY,I'm interested only in the present.,0.0,0.0
37be6f69-283e-47d9-a208-fb6ee432625f,../../your_tts/audios/audio_10.wav,READY,The boy looked out at the horizon.,0.0,0.0
df626828-99a7-47f6-9371-108d1e9692b0,../../your_tts/audios/audio_100025.wav,READY,The alchemist told the boy to place the shell over his ear.,0.0,0.0
58565d0c-eab4-411b-9943-1743a43f790b,../../your_tts/audios/audio_10092.wav,READY,I'm all about those invisible cosmic connections that transcend time and distance.,0.024691358024691357,0.07692307692307693
c0bdcb8d-eec1-4e66-bf39-b535499afa97,../../your_tts/audios/audio_10059.wav,READY,"He dressed in his Arabian clothing of white linen, but especially for this day.",0.03896103896103896,0.07142857142857142
25ace7fd-e33b-4bbc-bebb-b627138bb334,../../your_tts/audios/audio_10220.wav,READY,"They're not my sheep anymore, he said to himself, without nostalgia.",0.0,0.0
576a55a2-8298-4278-8cd2-eaecc7b580bd,../../your_tts/audios/audio_1012.wav,READY,I myself heard nothing of that.,0.0,0.0
15ae577e-628d-4954-a2b3-0475431da27f,../../your_tts/audios/audio_10219.wav,READY,who realize one's destiny is a person's only real obligation.,0.03333333333333333,0.08333333333333333
c5534db8-b226-4027-817e-85826a89bd5f,../../your_tts/audios/audio_10236.wav,READY,It was as if the world had fallen silent because the boy's soul had.,0.0,0.0
f93acc19-0f88-40c9-b995-62a3cbb6baf0,../../your_tts/audios/audio_10239.wav,READY,He told me I should try to do so.,0.0,0.0
53b0e9df-d12c-41a6-b7ef-4a444c25f793,../../your_tts/audios/audio_10240.wav,READY,"I've been looking for you all morning, he said, as he led the boy outside.",0.0,0.0
c3d9b6d8-ba68-46cd-8883-d89086e15cbc,../../your_tts/audios/audio_10241.wav,READY,It was a murmur from the crowd.,0.16666666666666666,0.14285714285714285
fefb4d2b-46d8-4f3d-82c8-7e67e22baf0b,../../your_tts/audios/audio_10242.wav,READY,"Taking the jacket off, he began to clean the glasses.",0.0392156862745098,0.1
f2e9914a-5f0a-4b85-bb37-20e48b83dd30,../../your_tts/audios/audio_10243.wav,READY,You have enough gold to buy many sheep and many camels.,0.0,0.0
e88bb7d6-b0ef-4056-aaa4-0c8d18f97a45,../../your_tts/audios/audio_10245.wav,READY,Men have never understood the words of the wise.,0.0,0.0
dcf7f3fb-0766-464f-a1f3-79551adfa084,../../your_tts/audios/audio_10222.wav,READY,"On the following day, the first clear sign of danger appeared.",0.0,0.0
b3a02321-4237-4b64-b007-2953a127104c,../../your_tts/audios/audio_1023.wav,READY,But that was simply because my eye was tired.,0.0,0.0
110aa21c-6554-4a22-b0ae-323041758f3d,../../your_tts/audios/audio_10248.wav,READY,Archemy is a serious discipline.,0.03225806451612903,0.2
09b9de66-087a-4dfc-9cd0-6110f21445e1,../../your_tts/audios/audio_10247.wav,READY,"I was scared, but wasted no time in going out and crossing the bridge to the sand pits.",0.0,0.0
b58f9b60-daa0-401b-92ce-04ba7e98a8ad,../../your_tts/audios/audio_10250.wav,READY,What is it you're looking for? Ask the old merchant.,0.04,0.09090909090909091
e96adf5e-3834-412b-a91f-9835d5bb3257,../../your_tts/audios/audio_10263.wav,READY,The sheep had taught him that.,0.0,0.0
1c3eda6b-3a90-45d9-86fe-3005f108ac5f,../../your_tts/audios/audio_10279.wav,READY,Every day it was there to be lived for to mark one's departure from this world.,0.05128205128205128,0.11764705882352941
02841397-b2f5-4ec3-bf3e-e13e5367059a,../../your_tts/audios/audio_10264.wav,READY,The men climbed the hill and they were tired when they reached the top.,0.0,0.0
0422a9fa-b2e2-45f0-a271-efca39a4735c,../../your_tts/audios/audio_10283.wav,READY,he walks slowly through the market.,0.058823529411764705,0.16666666666666666
27f0212d-b88e-4e9a-b6b5-dbbb32f4397a,../../your_tts/audios/audio_10287.wav,READY,The auctionist rode in front with the falcon on his shoulder.,0.08333333333333333,0.09090909090909091
15338207-bf59-4be4-8918-6518cba31f2e,../../your_tts/audios/audio_1036.wav,READY,A large portion of the cylinder had been uncovered.,0.0,0.0
c3a011c9-31fc-42a5-937c-7b9bc05d0aaf,../../your_tts/audios/audio_10362.wav,READY,"At the same time, people were passing my shop all the time, heading for Mecca.",0.0,0.0
05fc781e-7bd1-4103-a57a-146c4669c8da,../../your_tts/audios/audio_104061.wav,READY,He reached over and picked up a shell from the ground.,0.0,0.0
89558252-ffb3-4580-86ce-ad78b25e501f,../../your_tts/audios/audio_10410.wav,READY,I just want to dream about Mecha.,0.03125,0.14285714285714285
bebec910-4fb8-4f62-a97c-e380b2f95deb,../../your_tts/audios/audio_10411.wav,READY,and he immediately felt peace in his heart.,0.0,0.0
2f1324d9-84ed-4209-a14e-25b083956ad9,../../your_tts/audios/audio_1037.wav,READY,The guy thought he was a lunatic at large and made an unsuccessful attempt to stop him.,0.0,0.0
eebe879e-ce7f-47cc-a2aa-f65c9ba92e06,../../your_tts/audios/audio_1038.wav,READY,He caught up early with the idea of finding it.,0.08695652173913043,0.1
6912ab23-f4d5-4eb8-8a61-61c2369a8800,../../your_tts/audios/audio_10412.wav,READY,It was more activity than usual for this time of the morning.,0.0,0.0
7e57bddb-38f9-4d99-bee9-99d37d4a9244,../../your_tts/audios/audio_1043.wav,READY,The other son was a poet and delighted all Rome with his beautiful verses.,0.0410958904109589,0.07142857142857142
0ab9649c-be46-44a2-85ef-a19a0cc671fd,../../your_tts/audios/audio_10455.wav,READY,"Ah, Duma appeared at the entrance to the tent.",0.11363636363636363,0.2222222222222222
641228ca-0627-4398-b72a-10f48837539c,../../your_tts/audios/audio_10471.wav,READY,"For a moment, everything was dark and scary.",0.0,0.0
84fff64d-2e45-4feb-b935-88482a2a8c6b,../../your_tts/audios/audio_10482.wav,READY,had yet found a guide and didn't want to miss out on an opportunity.,0.11940298507462686,0.2
6fc0f4f3-030a-4499-8ae8-ab0505bac8eb,../../your_tts/audios/audio_10484.wav,READY,"You can't be the wind, the wind said.",0.0,0.0
